http://www.google.com,Google,1
http://www.google.com/language_tools?hl=en-IN&amp;authuser=0/,  Google Translate ,2
http://www.google.com/setprefs?sig=0_-SjxU6nWMmhwR3X_AhXhkvD42FM%3D&amp;hl=bn&amp;source=homepage&amp;sa=X&amp;ved=0ahUKEwiNjJ68s6XjAhW1W3wKHauVCBUQ2ZgBCAY/,Search Settings,2
http://www.google.com/setprefs?sig=0_-SjxU6nWMmhwR3X_AhXhkvD42FM%3D&amp;hl=mr&amp;source=homepage&amp;sa=X&amp;ved=0ahUKEwiNjJ68s6XjAhW1W3wKHauVCBUQ2ZgBCAg/,Search Settings,2
http://www.google.com/setprefs?sig=0_-SjxU6nWMmhwR3X_AhXhkvD42FM%3D&amp;hl=gu&amp;source=homepage&amp;sa=X&amp;ved=0ahUKEwiNjJ68s6XjAhW1W3wKHauVCBUQ2ZgBCAo/,Search Settings,2
http://www.google.com/setprefs?sig=0_-SjxU6nWMmhwR3X_AhXhkvD42FM%3D&amp;hl=ml&amp;source=homepage&amp;sa=X&amp;ved=0ahUKEwiNjJ68s6XjAhW1W3wKHauVCBUQ2ZgBCAw/,Search Settings,2
http://www.google.com/intl/en/ads/,"
      Google Ads - Get More Customers With Easy Online Advertising
    ",2
http://www.google.com/intl/en/about.html/,Error 404 (Not Found)!!1,2
http://www.google.com/intl/en/policies/privacy/,,2
